NU_INSCRICAO;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;
210052274022;412.8;436.1;456.8;506.6;680;
210052703031;577.1;630.6;551.1;523.5;680;
210053855509;457.3;562.4;587.5;616.3;780;
210053570911;0;0;0;0;0;
210053713891;0;0;0;0;0;
210052435096;373.2;447.6;485.4;458;640;
210052857235;535.6;503.4;581.3;714.3;900;
210053063904;0;0;0;0;0;
210053803989;467.4;574.7;592;702.8;920;
210051840672;526.7;528;462.9;526;420;
210052713663;462.5;352.1;497.8;480.5;820;
210051484596;598.6;678.4;608.1;441.4;620;
210052812674;582.5;487.2;543.7;676.1;880;
210053571885;550;554.5;550;629.4;920;
210054447206;510.8;571.4;463.5;611.7;720;
210052952705;693.6;707.8;633.8;781.1;860;
210051466973;511.4;598.6;546.3;472.9;600;
210054184198;586.3;643.4;658.6;685.3;860;
210054309036;450.2;376.1;320.8;431.9;520;
210054243792;359.4;400.3;378.4;506.5;420;
210051066599;0;0;0;0;0;
210053382770;470.5;480.8;487.6;483.8;680;
210054016394;436.4;519.8;440.7;417;760;
210052174802;0;0;0;0;0;
210052945721;431.1;462.9;495.9;563.4;560;
210054234149;517.7;513.8;538.4;600.2;900;
210053344003;548.8;668.9;714.3;562;760;
210052570478;0;0;0;0;0;
210052137361;0;0;0;0;0;
210051459029;581.6;596;533.5;753.2;600;
210051323495;0;0;0;0;0;
210051362086;386.7;490.2;469.8;432.7;580;
210052401525;546.2;602.8;548.3;492;560;
210051136403;0;0;0;0;0;
210053858248;403.7;662.9;591.8;602.6;580;
210053141661;494.5;452.5;464;584.3;720;
210052728940;0;0;0;0;0;
210054424143;450;505.6;558.1;568.5;640;
210053575955;0;0;0;0;0;
210052735465;495.5;489.6;477.8;601.6;560;
210053808078;659.4;654.5;577.4;733.9;880;
210052011451;512.4;537.5;503;633.5;680;
210054153725;434;538.5;476.1;513.9;680;
210053874910;465.8;444.2;501.1;422.7;700;
210052908628;365.6;449.9;396;448.9;600;
210054297553;549.6;609.3;530.3;654.1;700;
210052077305;441.6;408.6;540.8;576.9;880;
210053671777;357.1;474.4;536.7;735.3;720;
210054433825;0;0;0;0;0;
210052117266;423.4;506.7;522.8;486.7;500;
210051339860;0;0;0;0;0;
210052853898;427.7;480.1;317.9;581.9;480;
210052341844;0;0;0;0;0;
210053612566;418.5;350.9;389.5;400.5;480;
210052696637;494.3;522.1;515.1;409.6;660;
210053585840;576.2;571.7;582.4;581;720;
210053868495;460.7;447.8;463.1;451.7;480;
210054442646;489.9;505.7;487.6;428.3;660;
210053365290;716.3;701.1;640;743.3;920;
210053585458;0;0;0;0;0;
210051629486;446;570;501.8;459.7;740;
210054424064;513.9;555.9;447.3;646.2;740;
210053569105;417.2;533.2;521.2;611.5;800;
210053688774;521.8;629.5;610.2;659.8;860;
210053312161;411.6;469.2;364;359.2;540;
210051171882;483.5;386.2;348;426.2;280;
210052857930;0;0;0;0;0;
210052500132;394.8;488.8;444;427.1;460;
210053743910;446;482.9;439.7;508.1;840;
210052834342;483.6;570.8;542.6;460.9;780;
210053798624;649.7;590.5;595.1;740.8;720;
210054447766;401.8;502;473.4;445.2;360;
210054071033;399.8;622.3;492.7;466.8;620;
210054212344;0;0;0;0;0;
210054444534;509.1;548.7;583.7;514.8;540;
210052569083;427.3;388.4;335.1;425.2;760;
210053438851;409.7;455;459.3;575.7;800;
210052611329;580.4;490.8;520.5;578.7;520;
210051669765;0;0;0;0;0;
210051615882;639.3;654.7;597.4;755.7;940;
210053119477;0;0;0;0;0;
210051122482;0;0;0;0;0;
210051358720;470.4;580.8;459.3;428.3;0;
210053080068;0;0;0;0;0;
210051702300;549.6;591.7;570.4;680.7;600;
210052400279;451.9;456.9;410.9;421.2;420;
210051127898;678.1;731.9;651;806;980;
210051543861;399.6;431.7;444.5;409.7;480;
210051518500;377.7;528.2;480.5;466;700;
210052740534;538.6;632.9;571.6;454.4;840;
210053566610;410.1;434.1;314;413.7;620;
210052044231;571.3;574.8;540.9;661.3;880;
210052968993;610.9;616.2;574.7;740.7;920;
210053164771;0;392.6;391.4;0;300;
210051806255;477.2;404;397;400.3;580;
210052690549;0;507.4;415.7;0;480;
210051118644;0;0;0;0;0;
210052226188;503.4;453.4;490;399.9;620;
210054016238;418.7;349.5;468.5;465.4;440;
210053586790;467.1;564.8;489.4;492.6;720;
210051785120;525.8;513.6;550.8;558;860;
210054120403;426.1;557.3;408.3;431.5;460;
210051054417;476;561.2;500.1;577.7;480;
210053805926;550.5;485;595.3;620.6;780;
210052546209;582.2;628.9;559.2;774.4;940;
210052849912;421.5;514.1;496.4;583.3;560;
210052124366;549.6;574.9;562.6;609.6;600;
210052215039;465;545.9;577.5;592;860;
210052401114;0;465.8;454.8;0;600;
210052921717;532.3;572.2;499;779.2;840;
210052848667;501;537;500.1;635.1;580;
210051424481;423.4;566.4;511.8;475.6;660;
210053580111;522.7;544.6;479.4;491.9;580;
210052483832;458.7;611.7;593.8;677.8;820;
210054013591;404.2;467.8;379.2;401.4;380;
210051912079;0;0;0;0;0;
210051264449;518.3;595.6;528.8;580.9;620;
210054316335;0;0;0;0;0;
210053761192;0;0;0;0;0;
210052892085;500.4;407.7;498.4;387.9;0;
210051988760;472.9;461;407.4;446;380;
210052761798;0;0;0;0;0;
210053175528;0;655.6;527.1;0;740;
210051934416;471.2;546.8;508.8;468.5;660;
210052332691;519.7;641.3;607.6;618.9;760;
210051671647;386;443.9;403.4;382.9;440;
210053084639;470.9;537.6;449.6;411.6;560;
210051067438;0;0;0;0;0;
210051739381;596.4;463.1;426.5;531.6;620;
210052622365;484.5;489.6;489.6;546.6;460;
210051143244;0;474.7;533.6;0;0;
210051243635;0;0;0;0;0;
210053576809;427.1;521.2;512.7;569.5;640;
210052749083;0;0;0;0;0;
210052992954;420.3;504.6;457.3;418.4;640;
210053729647;557.9;586;532.4;677.2;780;
210051169476;404.2;448.5;464.3;384.7;640;
210051383621;432.6;382.2;325.6;473.7;700;
210052969015;452.3;352.4;411.1;418.2;840;
210051169875;355.3;406.6;389.2;447.4;660;
210051572396;517.7;542.5;593.4;551.2;800;
210051640583;524.5;421.3;464.4;524.9;600;
210051344982;631.8;683.3;600.5;688.7;840;
210053586163;495.8;555.4;533.9;628.5;600;
210054000402;728.3;763.6;666.6;801.2;920;
210054232924;611.7;665.6;635.8;765.2;840;
210053723992;697;739.7;639.3;832.8;900;
210051855853;447.3;515.6;464;396.1;620;
210051988545;595.4;586;549.6;589.7;920;
210053586767;486.1;616.3;546.5;524.9;940;
210053400717;447.1;572.8;533.4;522.5;880;
210051849937;484.6;521.9;547.7;418.9;700;
210054219383;0;0;0;0;0;
210054260724;570;530.9;528.8;445.3;580;
210052829395;423.7;547.1;488.1;481.8;640;
210052855365;643;703.2;605.3;743;900;
210053099329;428.7;421;382.5;420.6;580;
210052248718;493.6;508.2;540.3;544.1;560;
210051184116;411.5;411.8;495.1;442;380;
210052851245;591.6;494;531.4;662;720;
210053586371;523.8;592.1;479.7;519;460;
210051606074;662.6;619.1;566.9;746.3;800;
210052620201;474.1;527.6;517;422.3;580;
210051730476;517.6;600.6;439.9;567.3;560;
210052733086;721.7;759;660.1;859.6;880;
210052739010;0;0;0;0;0;
210053005474;494;629.8;583;502.6;680;
210052342353;543.7;534.4;535.9;508.5;580;
210053085634;428.1;535.6;557.8;533.4;660;
210052570664;0;0;0;0;0;
210054277120;547.5;499.3;459.9;428.9;640;
210052885703;468;560.1;486.6;496.9;800;
210054176660;514;393.9;513.4;531.8;700;
210054340843;0;0;0;0;0;
210051606890;0;0;0;0;0;
210053367284;0;491;508.9;0;600;
210051841324;0;369.4;422;0;540;
210052528809;664.6;657.9;628.8;781;860;
210052315738;469.9;579.8;527.6;507;0;
210053683519;464.1;552.3;449.8;399.3;420;
210054016459;428.3;412.1;502.4;425.9;880;
210054444026;497.2;410.5;479.6;578.1;660;
210051351624;417.3;459.1;511.7;414.9;580;
210052562609;424.3;580.8;448;377.5;460;
210051785987;414.7;473.5;392.8;519.5;440;
210053377826;454.5;482.3;391.2;534.2;340;
210051016177;406.6;351.9;475.5;452.5;500;
210054013274;0;0;0;0;0;
210052417555;473.1;411.8;478.8;422.9;560;
210053370265;418.5;373.3;428.4;388.6;640;
210053146019;567.6;613.6;560.3;547.5;520;
210052426862;0;0;0;0;0;
210053360833;0;0;0;0;0;
210054279306;418.2;586.4;515;568.5;840;
210053061929;423.1;447;381.5;529.2;720;
210053327655;479.9;479.9;496.1;423.8;580;
210052395261;375.7;403;394.8;409.1;360;
210051146370;0;0;0;0;0;
210053284542;549.8;654.8;578;680.4;0;
210053081059;576.4;577.2;558.3;672.8;860;
210051079094;0;0;0;0;0;
210052573038;0;0;0;0;0;
210052059649;425.9;401.6;538.2;455.6;560;
210053582086;572.5;589.1;577.4;621.9;940;
210052173545;0;0;0;0;0;
210051608181;424.1;541.4;462.5;421.6;380;
210051094841;616.5;635;543.9;659;880;
210051020270;367;508.9;390.2;533.3;480;
210052724324;434.9;582.7;565.5;599.2;780;
210051021917;567.5;700.6;615.1;719.6;580;
210051591830;413.6;366.9;527.7;381.3;620;
210053133313;614.2;614.5;604.6;608.1;800;
210051555808;377;514.7;466.4;475.4;800;
210054436229;0;0;0;0;0;
210054446632;0;0;0;0;0;
210051621400;533.8;618.9;573.3;699.6;680;
210053803534;551.3;639;551.8;663;900;
210051306030;430.3;345.1;453.3;442.7;520;
210053357583;0;0;0;0;0;
210052532725;0;0;0;0;0;
210054434882;0;498.5;422.1;0;600;
210053378922;487;478;446.6;441.3;620;
210052414908;514.8;447.3;413.6;416.6;440;
210051505724;509;503.3;425.9;555.7;880;
210053426305;401.5;460.3;334.8;520.8;580;
210053082264;580.3;628.9;570.2;699.8;640;
210052083753;458.5;363.1;366.7;405.8;440;
210051118463;497.4;619.1;516.4;497.8;620;
210052086691;453.8;394.2;448.5;414.7;420;
210052021992;519.1;536;490.9;645.8;900;
210051038036;0;0;0;0;0;
210052428917;456.8;570.3;528.9;435.6;880;
210052962823;415;432;416.7;529.3;580;
210053357115;0;0;0;0;0;
210053811403;489;467.2;385;439;540;
210052695956;562.5;547.1;516.1;530.8;600;
210052557759;450;434.6;384.4;403.1;480;
210052761552;0;0;0;0;0;
210051780275;571.3;542.8;468.5;685.5;940;
210053997713;0;0;0;0;0;
210053812691;428.9;524.8;450;512.9;560;
210052887217;587.6;634.3;559.3;586.4;920;
210052589958;542.2;434.5;494.5;591.4;480;
210052364565;450.5;547;561.2;505.4;620;
210054431982;468.7;385.5;420;581.3;640;
210052698580;459.7;542.9;501.6;632.8;680;
210053944561;387.1;470.3;432.8;484.1;640;
210054010313;496.9;481.5;444.2;479.8;580;
210052229354;442.7;344.1;418.2;533.2;660;
210052071180;0;0;0;0;0;
210053585446;521.1;464.6;489.5;610.3;580;
210051356393;380.7;496.1;508.7;462.9;640;
210051978492;433.1;371;384.1;372.4;360;
210053802998;441.8;507.9;412.8;518.5;560;
210053117871;475.7;428.6;456.1;572.9;360;
210051932217;641;673.8;640.3;631.5;860;
210053574144;0;0;0;0;0;
210052114630;525.9;621.5;571.9;572;820;
210052079191;603.9;641.8;624.2;621.6;860;
210052625996;474.9;570.7;543.4;523.3;680;
210052908732;452.2;385;482.7;420.4;640;
210052007347;0;0;0;0;0;
210052526324;476.9;505.1;530.2;449.9;700;
210051661565;0;0;0;0;0;
210051882490;358.6;369.8;370.5;370.8;500;
210051091350;444.5;544.1;431.6;428.9;420;
210052630292;425.5;505.4;483.9;474.4;920;
210053335370;0;546.6;547.3;0;0;
210053135894;458.8;447.3;535.4;650.1;760;
210053579401;514;581.8;476.2;621.3;820;
210053427068;631.9;690.1;671.4;772.2;900;
210052883315;363.7;366.1;377.6;449.1;400;
210052793789;0;0;0;0;0;
210051439239;372.9;455.7;398;447.1;420;
210052252576;582.4;531.6;458.8;381.9;640;
210052070205;509;405.5;465.3;503.7;500;
210051983880;441.1;393.7;407.7;404.3;460;
210053512278;0;0;0;0;0;
210051364486;722.7;752.8;656.3;769.1;860;
210053370224;524.2;652.8;611.3;630.3;680;
210054448568;0;0;0;0;0;
210051292537;560;496.9;510.3;492.2;560;
210054446380;348.1;430;486.7;481.8;460;
210052131689;469.2;412.7;481.3;435.1;600;
210053490968;413.1;491.5;361.3;513.8;480;
210053583573;0;0;0;0;0;
210053385619;415.9;432.1;471;405.2;640;
210051488247;443.4;502.9;453.9;433.7;560;
210051130429;549.5;598.6;533.6;389.1;560;
210054016921;439.8;489.2;354;372.5;520;
210053638819;0;0;0;0;0;
210051141958;474.4;602;484;541.2;780;
210053711571;439.3;437.4;395.4;414;440;
210052925789;444.5;385.2;426.5;461;480;
210054229479;0;0;0;0;0;
210051710772;361.7;448.3;435.6;395.6;560;
210051330765;0;388.9;401.5;0;600;
210051103156;439.5;414.9;492.1;522.7;540;
210053117086;460.9;416.8;479.9;433.7;620;
210051236100;478.5;552.9;499.6;495;0;
210053857999;464.8;459.5;461.6;567.8;660;
210052966324;0;469.3;448.9;0;760;
210053118051;522.5;562.8;572.6;526.2;680;
210053340384;388.5;445.8;428;496.6;840;
210054223192;0;0;0;0;0;
210054016961;413.2;562.4;456.4;522.1;820;
210053302690;477.9;547.1;511.9;647.5;340;
210053178218;531.1;566.4;553.9;674.6;920;
210052830483;444.9;425;421.5;389.7;480;
210052537600;553.2;637.3;516.5;694.2;880;
210052434708;0;0;0;0;0;
210054280534;345.1;457.7;487.7;487.2;600;
210052096181;0;0;0;0;0;
210053404532;421.5;477.2;539.7;414.6;780;
210052149613;402.9;499.9;410.6;383.8;620;
210051653983;572.8;613.8;609.1;768.7;680;
210051743596;538.4;599;450.2;553.3;600;
210051761653;541.5;461.8;480.9;528.6;720;
210052775892;691.1;700.2;719.3;752.6;880;
210052422708;532.7;594.3;511.9;489.7;540;
210051412913;384.9;536.6;560.2;506.9;680;
210053799707;404.1;394.9;404.3;463.4;560;
210051666115;403.6;365.7;382.4;508;460;
210053673527;0;0;0;0;0;
210054440153;429;585.4;550.9;449.8;640;
210053399571;454.6;527;529;562.7;620;
210053759528;551.1;594.8;478.6;640.8;880;
210051645522;432.6;456.1;474.1;526.7;560;
210051098856;366.3;441.3;390.6;401.2;500;
210051543051;418.3;508.7;426;500.3;460;
210052779863;491.4;497;411;461;0;
210053994547;416.3;398.3;542.1;466.4;560;
210052151735;0;0;0;0;0;
210054294319;493.7;540.2;463.3;654.8;920;
210053870493;401;406.5;442.4;457;660;
210053562437;372.3;379.4;409.4;475.1;440;
210052426909;617.2;661.4;645.3;624.8;960;
210051149852;0;0;0;0;0;
210053585861;482.3;540;514;452.8;780;
210051719442;0;0;0;0;0;
210053228138;655.2;700.2;621.4;770.1;740;
210052018321;355.7;389.5;447.1;363.6;400;
210052372586;471.6;386.8;453.3;507.8;660;
210053176727;0;0;0;0;0;
210054434294;0;0;0;0;0;
210054015829;0;387.8;384.2;0;320;
210053390050;406.9;585.6;525.7;678.5;580;
210051476418;461.2;515.3;407.1;567;780;
210052313204;460.8;368.2;321;421.4;480;
210053354765;518.8;396;393;478.4;480;
210054329165;413.5;498.4;339.2;444.2;580;
210054432282;0;0;0;0;0;
210053846809;501.3;416.7;539.7;645.2;760;
210052077345;0;0;0;0;0;
210051690266;349.2;417.2;446.3;413.3;460;
210053094228;632.8;690.6;689.1;800.4;920;
210054199901;486.6;592.9;502.6;529.9;560;
210053571318;433.3;546.7;525.6;560.8;360;
210051536589;697.5;643.8;608.5;776.9;840;
210052745119;537.9;621.9;571.2;448.2;760;
210051957154;506.4;502.7;448.3;514.4;860;
210053059754;494.8;604.5;489.3;639.3;800;
210053741670;572.7;686.3;630.7;772;600;
210052059212;513.8;562.3;470.6;407.9;440;
210053007150;462.7;600.6;531.6;423.5;580;
210052689609;508.6;485.5;467;389.7;460;
210054288697;657.4;488.1;512;651.9;980;
210051693231;523.2;408.4;494.4;390.7;840;
210052220056;440.8;438;459.6;532.3;600;
210051742810;0;700.3;614.1;0;600;
210052876195;0;0;0;0;0;
210051268299;0;0;0;0;0;
210051062231;649.5;671.9;655.9;667.7;760;
210052637400;414.9;539.7;514.8;572;500;
210052451992;0;0;0;0;0;
210053571248;502.9;425.2;496.4;427.9;500;
210051257751;460.8;492.2;507.7;433.2;600;
210053312926;458.3;646.5;564.8;365.2;680;
210051201881;0;0;0;0;0;
210052952193;529.9;458;457.5;494.8;580;
210052028316;595.4;604.3;593.4;582.4;840;
210052468073;469.9;584.3;543.5;409.2;720;
210051768777;471;560.2;532;474.5;660;
210051660167;547.5;493.9;460.4;677.8;820;
210053184699;493.6;516.8;542.7;493.7;700;
210053872264;443.3;458.5;464.6;397;720;
210053432487;413.7;413.5;485.2;380.3;320;
210053798779;636.9;706.8;678.6;726.6;740;
210053236822;0;0;0;0;0;
210053587142;405.1;480.3;407.8;368.3;580;
210051644332;621.7;550.9;604;747.7;840;
210051297072;505.8;404.6;530.4;589.8;520;
210053169110;454.5;428;530.3;425.6;500;
210053611119;464;584.3;465;400.4;400;
210054211286;571;523.7;512.8;539.1;660;
210051100133;402.9;372.8;454.4;468.7;660;
210051478779;695.9;804.3;624.6;853.7;840;
210052500476;401.1;472.2;507.4;610.4;760;
210054011058;573.2;537.5;506.4;643;520;
210051438287;426.3;428.7;479.4;438.2;0;
210052733635;451.1;540;500.3;429.2;780;
210051354887;414.8;570.7;485.9;388.6;700;
210052150990;591.5;598.5;556.4;494.8;660;
210051897252;0;0;0;0;0;
210053020563;550.6;481;407.2;406.1;600;
210051342927;0;0;0;0;0;
210051868737;616.7;618.5;568.9;677.2;580;
210051499229;474.5;442.5;341.6;378.4;420;
210053388679;0;0;0;0;0;
210052385020;507.3;601.9;551.3;562;700;
210052033871;503;567.9;556.4;559.4;660;
210051246719;682;693.3;553.7;662.6;920;
210052548034;0;0;0;0;0;
210052023480;467.2;537.1;502.3;610.2;900;
210053573809;543.4;612.7;489.2;575.3;600;
210053833540;481.1;436;414.2;473.5;600;
210052928516;544.6;503.9;558.8;617.4;920;
210052446446;511.8;584.9;530.4;580.1;940;
210053064338;466.7;422;477.4;439.8;520;
210053565388;601.2;641.2;621.7;715.8;960;
210053834202;462.6;489.4;571.7;503.2;540;
210051517994;0;0;0;0;0;
210053160296;520.6;505.4;521.9;398.7;680;
210053424888;0;421.9;464.2;0;400;
210054444518;440.8;421.2;445.8;447.4;440;
210053351578;0;0;0;0;0;
210052457942;563.4;650.1;551.3;657.2;900;
210053454631;0;451.7;378.7;0;580;
210053838528;429;551.2;479.6;604.8;640;
210051034769;495.5;458.1;499.8;571.2;560;
210053396808;777.7;750.4;648.5;887.1;980;
210053424375;440.9;605.5;570.1;457.8;760;
210053854041;0;0;0;0;0;
210054425047;769.8;735;670.3;889.4;960;
210053997504;454.2;504.9;525.4;501.4;600;
210051984417;385.5;411;492.8;555.7;760;
210053815948;0;0;0;0;0;
210053842604;459.5;569.7;567.5;533.9;720;
210053579576;412.7;505.5;446.5;424.3;480;
210051380026;352.2;439.4;409.7;395.8;480;
210051669757;598.5;628.8;517.2;702.1;880;
210052140620;604.6;668.5;592.5;499.9;800;
210051315154;674.7;686.9;587.1;710.4;920;
210051928297;507.8;567.2;517.7;467.3;840;
210051263483;0;0;0;0;0;
210051029837;0;0;0;0;0;
210054000423;0;0;0;0;0;
210053783245;0;0;0;0;0;
210052769737;513.8;566;451.3;489.4;740;
210053372230;544.7;535.5;483.6;477.7;560;
210053804086;452.5;471.4;474.5;434.9;600;
210053593045;614.9;652;585.7;719.5;820;
210053083388;0;0;0;0;0;
210054243953;481.7;588;524.3;560.5;720;
210052407201;0;0;0;0;0;
210054013464;372.7;486.2;430.4;479.7;740;
210054448712;0;0;0;0;0;
210054431892;0;0;0;0;0;
210054432133;0;0;0;0;0;
210053992325;0;0;0;0;0;
210054252733;462.3;530.9;509.8;609.9;800;
210051045730;574.6;644.9;636.8;714;780;
210052752141;526.6;564.5;546.8;518.7;640;
210052946609;406.8;522.9;419.8;438.9;620;
210052559678;487.2;623;521.3;538.8;840;
210051168712;0;0;0;0;0;
210052814181;435.3;506.4;542.2;452.9;740;
210054014306;415.6;470.9;331.7;407.7;400;
210052648737;378;474;412.5;385.9;520;
210051396216;496.1;541.9;509.1;550.1;900;
210052200633;0;0;0;0;0;
210051873431;0;0;0;0;0;
210054002865;397.8;490.3;462.9;396.2;600;
210051094540;457.9;596.3;570.2;444.3;540;
210051756632;458.3;467.9;440;493.6;900;
210052481834;0;0;0;0;0;
210053426015;568.3;584.3;566.3;605.9;920;
210054210187;588.1;596.6;518.1;661.1;940;
210053165640;0;0;0;0;0;
210053381802;680.6;728.6;664.4;726;880;
210051400641;450.7;587.5;580.1;418.6;620;
210053392419;521.7;460;493.4;496.8;740;
210052536820;468.3;567.4;500.8;536.4;560;
210052460977;0;0;0;0;0;
210051274760;0;0;0;0;0;
210051781032;483.7;539.1;535.2;416;640;
210053856571;434.1;509.7;503.4;506.6;600;
210052686947;457.9;545.4;566;385.8;580;
210052036059;529.8;478.6;391.9;529.2;660;
210051504370;537.5;412.2;421.2;456.2;620;
210054156732;493.9;583.4;470.3;485.6;820;
210054183623;439.3;483.6;524.3;405.9;420;
210053851281;447.2;532.8;534.8;439;480;
210054160105;563.5;633.1;587.3;633.8;560;
210051255262;589.4;606;599.4;675.3;860;
210051916804;362;0;0;541.7;0;
210051529040;498;477.7;488.7;484;640;
210052155240;629.5;687.2;650.7;727.1;900;
210051654869;613;651.2;533.4;665.4;820;
210052850548;552.1;517.8;574.2;618.1;880;
210052602421;0;0;0;0;0;
210052486889;592.4;580.4;571;643.2;740;
210052814757;0;0;0;0;0;
210053581968;444;487;517.1;427;540;
210053420208;460.8;390.8;479.5;438.3;600;
210051237018;375.8;507.9;430.7;602.4;560;
210052178922;539.3;612.4;466.9;602.6;480;
210052050392;605.6;677.8;640;703.9;920;
210052568434;524.3;569.1;494.5;523.3;320;
210051657463;505.4;439;425.7;485.3;540;
210052104714;376.7;442.8;413.6;420.1;420;
210053640070;0;0;0;0;0;
210053389522;451;511.6;482.3;403.4;600;
210053325287;356.2;379.4;384.7;461.6;360;
210053723762;422.9;498.5;529.4;445.4;640;
210051307234;656.7;649.1;601.6;833.5;900;
210052041861;0;514.6;546.3;0;520;
210053884406;0;0;0;0;0;
210054162882;518;555.3;315.8;452.2;440;
210052906535;408.3;513.8;512.1;404.4;380;
210052552861;517;562;541.2;660;760;
210053373666;762.3;685.9;684.6;821.9;840;
210054013497;474.6;466.8;444.6;534.9;680;
210053398370;448.6;452.8;457.4;474.4;920;
210052282588;0;0;0;0;0;
210051343195;495.3;390.6;448.2;441.9;560;
210051705230;0;0;0;0;0;
210053612516;453.7;486.6;494.6;578.1;740;
210052165613;603;672.1;610.7;654.5;700;
210054273948;560.5;556.1;546.3;481;640;
210052205930;0;0;0;0;0;
210051100799;654.5;591.7;561.9;769.8;900;
210053230875;457.9;598.1;562.2;524.3;700;
210051543432;533.1;404.1;501.8;554.1;740;
210053792866;437.2;420.9;422.8;409;680;
210051408051;443.2;422.3;391.5;389.8;360;
210052985205;518.5;626.9;554;479.7;880;
210052117176;656.4;762.4;608.1;763.8;920;
210054445991;472.8;482.5;509.7;413.1;400;
210052935555;580.8;649.1;561.7;607.8;900;
210052026711;485.1;0;0;569.4;0;
210052753989;530;605.9;622.7;688.4;940;
210053165291;453.8;472.6;500.8;485.1;680;
210054007291;448.4;413;502.3;448;580;
210052171686;530.8;562.2;466.2;596.3;720;
210052687758;615;677.6;631;711.1;900;
210053383773;472;568.3;470.7;449.5;620;
210052226584;350.9;419.4;314.8;417;300;
210051136946;680.3;689;696.2;740.4;800;
210052726622;350.2;436.8;471.5;423.2;680;
210054290027;669.1;691.6;644.6;772.3;920;
210054160768;0;0;0;0;0;
210052428817;0;0;0;0;0;
210052133366;530.9;473.6;430.1;442.5;520;
210052245355;736.2;751;594.4;874.4;920;
210052355595;462.2;362.4;387.3;379.2;560;
210053584460;474.8;510.4;521.3;577.2;560;
210052724542;424.1;523.5;468.1;394.3;520;
